Date,GLD,DXY,SP500,TNX,CPI,Inflation,Real_Rate,GLD_Lag30,GLD_Lag60,GLD_Lag90,GLD_MA30,GLD_MA90,GLD_Mom30
2025-04-22,311.1099853515625,98.91999816894533,5287.759765625,4.388999938964844,320.302,2.32538823025783,2.063611708707014,266.0400085449219,255.6499938964844,245.36000061035156,285.85899963378904,265.75755581325956,45.069976806640625
2025-04-23,303.6499938964844,99.83999633789062,5375.85986328125,4.38700008392334,320.302,2.32538823025783,2.06161185366551,269.1600036621094,252.9900054931641,248.58999633789065,287.0086659749349,266.3693335639106,34.489990234375
2025-04-24,308.07000732421875,99.29000091552734,5484.77001953125,4.304999828338623,320.302,2.32538823025783,1.9796115980807931,270.3299865722656,255.17999267578125,250.9600067138672,288.26666666666665,267.0038891262478,37.740020751953125
2025-04-25,304.7300109863281,99.47000122070312,5525.2099609375,4.265999794006348,320.302,2.32538823025783,1.9406115637485177,275.1300048828125,254.1999969482422,247.27999877929688,289.2533335367838,267.64222259521483,29.600006103515625
2025-04-28,309.07000732421875,99.01000213623048,5528.75,4.216000080108643,320.302,2.32538823025783,1.8906118498508127,275.239990234375,258.04998779296875,244.2899932861328,290.38100077311196,268.36200052897135,33.83001708984375
2025-04-29,306.05999755859375,99.23999786376952,5560.830078125,4.172999858856201,320.302,2.32538823025783,1.8476116285983712,276.7300109863281,258.55999755859375,244.8800048828125,291.3586669921875,269.04177822536894,29.329986572265625
2025-04-30,303.7699890136719,99.47000122070312,5569.06005859375,4.177000045776367,320.302,2.32538823025783,1.8516118155185373,279.9599914550781,259.94000244140625,243.94000244140625,292.15233357747394,269.7065558539497,23.80999755859375
2025-05-01,297.4599914550781,100.25,5604.14013671875,4.230999946594238,320.62,2.4269782092689596,1.8040217373252787,281.1099853515625,262.5,239.2599945068359,292.69733378092445,270.3532224867079,16.350006103515625
2025-05-02,297.9800109863281,100.0,5686.669921875,4.322000026702881,320.62,2.4269782092689596,1.8950218174339213,280.75,264.1300048828125,239.6000061035156,293.27166748046875,271.00188920762804,17.230010986328125
2025-05-05,306.8800048828125,99.83000183105467,5650.3798828125,4.3429999351501465,320.62,2.3772651073680873,1.9657348277820592,278.489990234375,263.42999267578125,242.1000061035156,294.21800130208334,271.72166697184247,28.3900146484375
2025-05-06,315.4800109863281,99.23999786376952,5606.91015625,4.308000087738037,320.62,2.3772651073680873,1.9307349803699498,277.25,263.8999938964844,240.9600067138672,295.4923350016276,272.54966701931426,38.230010986328125
2025-05-07,310.75,99.61000061035156,5631.27978515625,4.275000095367432,320.62,2.3772651073680873,1.8977349879993444,278.4700012207031,268.3699951171875,241.44000244140625,296.5683349609375,273.31977810329863,32.279998779296875
2025-05-08,304.6300048828125,100.63999938964844,5663.93994140625,4.373000144958496,320.62,2.3772651073680873,1.9957350375904088,278.239990234375,267.3900146484375,243.07000732421875,297.4480021158854,274.0037780761719,26.3900146484375
2025-05-09,306.8399963378906,100.33999633789062,5659.91015625,4.375,320.62,2.3772651073680873,1.9977348926319127,281.9700012207031,267.6700134277344,241.3999938964844,298.277001953125,274.73088921440973,24.8699951171875
2025-05-12,298.19000244140625,101.79000091552734,5844.18994140625,4.456999778747559,320.62,2.3772651073680873,2.0797346713794713,284.05999755859375,270.30999755859375,240.6300048828125,298.7480021158854,275.3704447428385,14.1300048828125
2025-05-13,299.4599914550781,101.0,5886.5498046875,4.499000072479248,320.62,2.3772651073680873,2.1217349651111608,288.1400146484375,266.2900085449219,242.1300048828125,299.1253346761068,276.0074445936415,11.319976806640625
2025-05-14,293.1600036621094,101.04000091552734,5892.580078125,4.5279998779296875,320.62,2.3772651073680873,2.1507347705616002,287.57000732421875,270.70001220703125,245.4199981689453,299.31166788736977,276.5378890991211,5.589996337890625
2025-05-15,297.8399963378906,100.87999725341795,5916.93017578125,4.454999923706055,320.62,2.3772651073680873,2.0777348163379674,288.1600036621094,270.8500061035156,243.4900054931641,299.63433430989585,277.14177788628473,9.67999267578125
2025-05-16,294.239990234375,101.08999633789062,5958.3798828125,4.440999984741211,320.62,2.3772651073680873,2.0637348773731237,286.4200134277344,270.989990234375,243.19000244140625,299.89500020345054,277.70899997287324,7.819976806640625
2025-05-19,298.0299987792969,100.43000030517578,5963.60009765625,4.474999904632568,320.62,2.3772651073680873,2.097734797264481,279.7200012207031,270.739990234375,244.55999755859375,300.5053334554037,278.30311109754774,18.30999755859375
2025-05-20,303.5799865722656,100.12000274658205,5940.4599609375,4.480999946594238,320.62,2.3772651073680873,2.103734839226151,273.7099914550781,272.2099914550781,245.86000061035156,301.5009999593099,278.94444427490237,29.8699951171875
2025-05-21,305.82000732421875,99.55999755859376,5844.60986328125,4.5960001945495605,320.62,2.3772651073680873,2.2187350871814733,275.20001220703125,268.6199951171875,248.2100067138672,302.52166646321615,279.58455539279515,30.6199951171875
2025-05-22,303.1099853515625,99.95999908447266,5842.009765625,4.552999973297119,320.62,2.3772651073680873,2.175734865929032,285.3800048828125,269.0299987792969,245.7400054931641,303.1126658121745,280.221999613444,17.72998046875
2025-05-23,309.75,99.11000061035156,5802.81982421875,4.508999824523926,320.62,2.3772651073680873,2.1317347171558385,292.3500061035156,264.92999267578125,247.02999877929688,303.692665608724,280.91888851589624,17.399993896484375
2025-05-27,304.5,99.5199966430664,5921.5400390625,4.434000015258789,320.62,2.3772651073680873,2.056734907890702,297.92999267578125,263.2699890136719,248.8800048828125,303.9116658528646,281.5368884616428,6.57000732421875
2025-05-28,303.80999755859375,99.87999725341795,5888.5498046875,4.4770002365112305,320.62,2.3772651073680873,2.099735129143143,296.2300109863281,266.739990234375,250.6000061035156,304.1643320719401,282.12811058892146,7.579986572265625
2025-05-29,305.6099853515625,99.27999877929688,5912.169921875,4.423999786376953,320.62,2.3772651073680873,2.046734679008866,297.7799987792969,269.05999755859375,249.27000427246097,304.425331624349,282.75411037868923,7.829986572265625
